Area,Main means of travel to work,Age group,Sex,Year,Value,Flags
"Stanmore Bay West","Ferry","Total people - age group","Total people - sex","2018",0,
"Stanmore Bay West","Other","Total people - age group","Total people - sex","2018",3,
"Kumeu Rural West","Total people - main means of travel to work","Total people - age group","Total people - sex","2018",486,
"Kumeu Rural West","Public bus","Total people - age group","Total people - sex","2018",6,
"Kumeu Rural West","Walk or jog","Total people - age group","Total people - sex","2018",6,
"Kumeu Rural West","Ferry","Total people - age group","Total people - sex","2018",0,
"Kumeu Rural West","Other","Total people - age group","Total people - sex","2018",3,
"Okura Bush","Total people - main means of travel to work","Total people - age group","Total people - sex","2018",249,
"Okura Bush","Public bus","Total people - age group","Total people - sex","2018",3,
"Okura Bush","Walk or jog","Total people - age group","Total people - sex","2018",0,
"Okura Bush","Ferry","Total people - age group","Total people - sex","2018",3,
"Okura Bush","Other","Total people - age group","Total people - sex","2018",3,
"Whangaparoa Central","Total people - main means of travel to work","Total people - age group","Total people - sex","2018",1437,
"Whangaparoa Central","Public bus","Total people - age group","Total people - sex","2018",45,
"Whangaparoa Central","Walk or jog","Total people - age group","Total people - sex","2018",57,
"Whangaparoa Central","Ferry","Total people - age group","Total people - sex","2018",3,
"Whangaparoa Central","Other","Total people - age group","Total people - sex","2018",9,
"Kumeu-Huapai","Total people - main means of travel to work","Total people - age group","Total people - sex","2018",2010,
"Kumeu-Huapai","Public bus","Total people - age group","Total people - sex","2018",27,
"Kumeu-Huapai","Walk or jog","Total people - age group","Total people - sex","2018",24,
"Kumeu-Huapai","Ferry","Total people - age group","Total people - sex","2018",3,
"Kumeu-Huapai","Other","Total people - age group","Total people - sex","2018",12,
"Stanmore Bay East","Total people - main means of travel to work","Total people - age group","Total people - sex","2018",483,
"Stanmore Bay East","Public bus","Total people - age group","Total people - sex","2018",6,
"Stanmore Bay East","Walk or jog","Total people - age group","Total people - sex","2018",24,
"Stanmore Bay East","Ferry","Total people - age group","Total people - sex","2018",0,
"Stanmore Bay East","Other","Total people - age group","Total people - sex","2018",3,
"Manly West","Total people - main means of travel to work","Total people - age group","Total people - sex","2018",285,
"Manly West","Public bus","Total people - age group","Total people - sex","2018",3,
"Manly West","Walk or jog","Total people - age group","Total people - sex","2018",6,
"Manly West","Ferry","Total people - age group","Total people - sex","2018",0,
"Manly West","Other","Total people - age group","Total people - sex","2018",3,
"Muriwai Valley-Bethells Beach","Total people - main means of travel to work","Total people - age group","Total people - sex","2018",168,
"Muriwai Valley-Bethells Beach","Public bus","Total people - age group","Total people - sex","2018",0,
"Muriwai Valley-Bethells Beach","Walk or jog","Total people - age group","Total people - sex","2018",3,
"Muriwai Valley-Bethells Beach","Ferry","Total people - age group","Total people - sex","2018",0,
"Muriwai Valley-Bethells Beach","Other","Total people - age group","Total people - sex","2018",0,
"Tindalls-Matakatia","Total people - main means of travel to work","Total people - age group","Total people - sex","2018",237,
"Tindalls-Matakatia","Public bus","Total people - age group","Total people - sex","2018",0,
"Tindalls-Matakatia","Walk or jog","Total people - age group","Total people - sex","2018",3,
"Tindalls-Matakatia","Ferry","Total people - age group","Total people - sex","2018",0,
"Tindalls-Matakatia","Other","Total people - age group","Total people - sex","2018",3,
"Coatesville","Total people - main means of travel to work","Total people - age group","Total people - sex","2018",909,
"Coatesville","Public bus","Total people - age group","Total people - sex","2018",24,
"Coatesville","Walk or jog","Total people - age group","Total people - sex","2018",12,
"Coatesville","Ferry","Total people - age group","Total people - sex","2018",0,
"Coatesville","Other","Total people - age group","Total people - sex","2018",3,
"Dairy Flat South","Total people - main means of travel to work","Total people - age group","Total people - sex","2018",306,
"Dairy Flat South","Public bus","Total people - age group","Total people - sex","2018",6,
"Dairy Flat South","Walk or jog","Total people - age group","Total people - sex","2018",3,
"Dairy Flat South","Ferry","Total people - age group","Total people - sex","2018",0,
"Dairy Flat South","Other","Total people - age group","Total people - sex","2018",0,
"Gulf Harbour North","Total people - main means of travel to work","Total people - age group","Total people - sex","2018",381,
"Gulf Harbour North","Public bus","Total people - age group","Total people - sex","2018",6,
"Gulf Harbour North","Walk or jog","Total people - age group","Total people - sex","2018",12,
"Gulf Harbour North","Ferry","Total people - age group","Total people - sex","2018",0,
"Gulf Harbour North","Other","Total people - age group","Total people - sex","2018",0,
"Manly East","Total people - main means of travel to work","Total people - age group","Total people - sex","2018",675,
"Manly East","Public bus","Total people - age group","Total people - sex","2018",12,
"Manly East","Walk or jog","Total people - age group","Total people - sex","2018",21,
"Manly East","Ferry","Total people - age group","Total people - sex","2018",0,
"Manly East","Other","Total people - age group","Total people - sex","2018",0,
"Riverhead","Total people - main means of travel to work","Total people - age group","Total people - sex","2018",726,
"Riverhead","Public bus","Total people - age group","Total people - sex","2018",12,
"Riverhead","Walk or jog","Total people - age group","Total people - sex","2018",15,
"Riverhead","Ferry","Total people - age group","Total people - sex","2018",3,
"Riverhead","Other","Total people - age group","Total people - sex","2018",6,
"Army Bay","Total people - main means of travel to work","Total people - age group","Total people - sex","2018",180,
"Army Bay","Public bus","Total people - age group","Total people - sex","2018",3,
"Army Bay","Walk or jog","Total people - age group","Total people - sex","2018",0,
"Army Bay","Ferry","Total people - age group","Total people - sex","2018",0,
"Army Bay","Other","Total people - age group","Total people - sex","2018",0,
"Kumeu Rural East","Total people - main means of travel to work","Total people - age group","Total people - sex","2018",981,
"Kumeu Rural East","Public bus","Total people - age group","Total people - sex","2018",12,
"Kumeu Rural East","Walk or jog","Total people - age group","Total people - sex","2018",12,
"Kumeu Rural East","Ferry","Total people - age group","Total people - sex","2018",0,
"Kumeu Rural East","Other","Total people - age group","Total people - sex","2018",6,
"Gulf Harbour South","Total people - main means of travel to work","Total people - age group","Total people - sex","2018",789,
"Gulf Harbour South","Public bus","Total people - age group","Total people - sex","2018",57,
"Gulf Harbour South","Walk or jog","Total people - age group","Total people - sex","2018",24,
"Gulf Harbour South","Ferry","Total people - age group","Total people - sex","2018",0,
"Gulf Harbour South","Other","Total people - age group","Total people - sex","2018",9,
"Paremoremo West","Total people - main means of travel to work","Total people - age group","Total people - sex","2018",258,
"Paremoremo West","Public bus","Total people - age group","Total people - sex","2018",3,
"Paremoremo West","Walk or jog","Total people - age group","Total people - sex","2018",6,
"Paremoremo West","Ferry","Total people - age group","Total people - sex","2018",0,
"Paremoremo West","Other","Total people - age group","Total people - sex","2018",0,
"Taupaki","Total people - main means of travel to work","Total people - age group","Total people - sex","2018",393,
"Taupaki","Public bus","Total people - age group","Total people - sex","2018",0,
"Taupaki","Walk or jog","Total people - age group","Total people - sex","2018",9,
"Taupaki","Ferry","Total people - age group","Total people - sex","2018",0,
"Taupaki","Other","Total people - age group","Total people - sex","2018",3,
"Long Bay","Total people - main means of travel to work","Total people - age group","Total people - sex","2018",333,
"Long Bay","Public bus","Total people - age group","Total people - sex","2018",3,
"Long Bay","Walk or jog","Total people - age group","Total people - sex","2018",6,
"Long Bay","Ferry","Total people - age group","Total people - sex","2018",0,
"Long Bay","Other","Total people - age group","Total people - sex","2018",0,
"Paremoremo East","Total people - main means of travel to work","Total people - age group","Total people - sex","2018",693,
"Paremoremo East","Public bus","Total people - age group","Total people - sex","2018",9,
"Paremoremo East","Walk or jog","Total people - age group","Total people - sex","2018",18,
"Paremoremo East","Ferry","Total people - age group","Total people - sex","2018",0,
"Paremoremo East","Other","Total people - age group","Total people - sex","2018",6,
"Albany Heights","Total people - main means of travel to work","Total people - age group","Total people - sex","2018",363,
"Albany Heights","Public bus","Total people - age group","Total people - sex","2018",12,
"Albany Heights","Walk or jog","Total people - age group","Total people - sex","2018",6,
"Albany Heights","Ferry","Total people - age group","Total people - sex","2018",0,
"Albany Heights","Other","Total people - age group","Total people - sex","2018",0,
"Awaruku","Total people - main means of travel to work","Total people - age group","Total people - sex","2018",444,
"Awaruku","Public bus","Total people - age group","Total people - sex","2018",6,
"Awaruku","Walk or jog","Total people - age group","Total people - sex","2018",15,
"Awaruku","Ferry","Total people - age group","Total people - sex","2018",0,
"Awaruku","Other","Total people - age group","Total people - sex","2018",3,
"Fairview Heights","Total people - main means of travel to work","Total people - age group","Total people - sex","2018",498,
"Fairview Heights","Public bus","Total people - age group","Total people - sex","2018",18,
"Fairview Heights","Walk or jog","Total people - age group","Total people - sex","2018",21,
"Fairview Heights","Ferry","Total people - age group","Total people - sex","2018",0,
"Fairview Heights","Other","Total people - age group","Total people - sex","2018",0,
"Whenuapai","Total people - main means of travel to work","Total people - age group","Total people - sex","2018",2574,
"Whenuapai","Public bus","Total people - age group","Total people - sex","2018",33,
"Whenuapai","Walk or jog","Total people - age group","Total people - sex","2018",180,
"Whenuapai","Ferry","Total people - age group","Total people - sex","2018",0,
"Whenuapai","Other","Total people - age group","Total people - sex","2018",45,
"Waitakere Ranges North","Total people - main means of travel to work","Total people - age group","Total people - sex","2018",147,
"Waitakere Ranges North","Public bus","Total people - age group","Total people - sex","2018",0,
"Waitakere Ranges North","Walk or jog","Total people - age group","Total people - sex","2018",0,
"Waitakere Ranges North","Ferry","Total people - age group","Total people - sex","2018",0,
"Waitakere Ranges North","Other","Total people - age group","Total people - sex","2018",3,
"Torbay","Total people - main means of travel to work","Total people - age group","Total people - sex","2018",678,
"Torbay","Public bus","Total people - age group","Total people - sex","2018",15,
"Torbay","Walk or jog","Total people - age group","Total people - sex","2018",30,
"Torbay","Ferry","Total people - age group","Total people - sex","2018",0,
"Torbay","Other","Total people - age group","Total people - sex","2018",3,
"Albany Central","Total people - main means of travel to work","Total people - age group","Total people - sex","2018",6906,
"Albany Central","Public bus","Total people - age group","Total people - sex","2018",543,
"Albany Central","Walk or jog","Total people - age group","Total people - sex","2018",165,
"Albany Central","Ferry","Total people - age group","Total people - sex","2018",15,
"Albany Central","Other","Total people - age group","Total people - sex","2018",57,
"Albany West","Total people - main means of travel to work","Total people - age group","Total people - sex","2018",957,
"Albany West","Public bus","Total people - age group","Total people - sex","2018",30,
"Albany West","Walk or jog","Total people - age group","Total people - sex","2018",15,
"Albany West","Ferry","Total people - age group","Total people - sex","2018",3,
"Albany West","Other","Total people - age group","Total people - sex","2018",9,
"Glamorgan","Total people - main means of travel to work","Total people - age group","Total people - sex","2018",318,
"Glamorgan","Public bus","Total people - age group","Total people - sex","2018",6,
"Glamorgan","Walk or jog","Total people - age group","Total people - sex","2018",12,
"Glamorgan","Ferry","Total people - age group","Total people - sex","2018",0,
"Glamorgan","Other","Total people - age group","Total people - sex","2018",3,
"Oteha East","Total people - main means of travel to work","Total people - age group","Total people - sex","2018",513,
"Oteha East","Public bus","Total people - age group","Total people - sex","2018",15,
"Oteha East","Walk or jog","Total people - age group","Total people - sex","2018",12,
"Oteha East","Ferry","Total people - age group","Total people - sex","2018",0,
"Oteha East","Other","Total people - age group","Total people - sex","2018",3,
"Northcross","Total people - main means of travel to work","Total people - age group","Total people - sex","2018",513,
"Northcross","Public bus","Total people - age group","Total people - sex","2018",12,
"Northcross","Walk or jog","Total people - age group","Total people - sex","2018",15,
"Northcross","Ferry","Total people - age group","Total people - sex","2018",0,
"Northcross","Other","Total people - age group","Total people - sex","2018",0,
"Oteha West","Total people - main means of travel to work","Total people - age group","Total people - sex","2018",156,
"Oteha West","Public bus","Total people - age group","Total people - sex","2018",6,
"Oteha West","Walk or jog","Total people - age group","Total people - sex","2018",3,
"Oteha West","Ferry","Total people - age group","Total people - sex","2018",0,
"Oteha West","Other","Total people - age group","Total people - sex","2018",0,
"Waiake","Total people - main means of travel to work","Total people - age group","Total people - sex","2018",477,
"Waiake","Public bus","Total people - age group","Total people - sex","2018",3,
"Waiake","Walk or jog","Total people - age group","Total people - sex","2018",15,
"Waiake","Ferry","Total people - age group","Total people - sex","2018",0,
"Waiake","Other","Total people - age group","Total people - sex","2018",0,
"Waitakere","Total people - main means of travel to work","Total people - age group","Total people - sex","2018",291,
"Waitakere","Public bus","Total people - age group","Total people - sex","2018",6,
"Waitakere","Walk or jog","Total people - age group","Total people - sex","2018",3,
"Waitakere","Ferry","Total people - age group","Total people - sex","2018",0,
"Waitakere","Other","Total people - age group","Total people - sex","2018",0,
"Albany South","Total people - main means of travel to work","Total people - age group","Total people - sex","2018",873,
"Albany South","Public bus","Total people - age group","Total people - sex","2018",36,
"Albany South","Walk or jog","Total people - age group","Total people - sex","2018",21,
"Albany South","Ferry","Total people - age group","Total people - sex","2018",0,
"Albany South","Other","Total people - age group","Total people - sex","2018",6,
"Browns Bay South West","Total people - main means of travel to work","Total people - age group","Total people - sex","2018",348,
"Browns Bay South West","Public bus","Total people - age group","Total people - sex","2018",6,
"Browns Bay South West","Walk or jog","Total people - age group","Total people - sex","2018",6,
"Browns Bay South West","Ferry","Total people - age group","Total people - sex","2018",0,
"Browns Bay South West","Other","Total people - age group","Total people - sex","2018",0,
"Browns Bay Central","Total people - main means of travel to work","Total people - age group","Total people - sex","2018",1767,
"Browns Bay Central","Public bus","Total people - age group","Total people - sex","2018",93,
"Browns Bay Central","Walk or jog","Total people - age group","Total people - sex","2018",84,
"Browns Bay Central","Ferry","Total people - age group","Total people - sex","2018",3,
"Browns Bay Central","Other","Total people - age group","Total people - sex","2018",15,
"Schnapper Rock","Total people - main means of travel to work","Total people - age group","Total people - sex","2018",474,
"Schnapper Rock","Public bus","Total people - age group","Total people - sex","2018",18,
"Schnapper Rock","Walk or jog","Total people - age group","Total people - sex","2018",9,
"Schnapper Rock","Ferry","Total people - age group","Total people - sex","2018",0,
"Schnapper Rock","Other","Total people - age group","Total people - sex","2018",0,
"Pinehill","Total people - main means of travel to work","Total people - age group","Total people - sex","2018",720,
"Pinehill","Public bus","Total people - age group","Total people - sex","2018",21,
"Pinehill","Walk or jog","Total people - age group","Total people - sex","2018",24,
"Pinehill","Ferry","Total people - age group","Total people - sex","2018",0,
"Pinehill","Other","Total people - age group","Total people - sex","2018",6,
"North Harbour","Total people - main means of travel to work","Total people - age group","Total people - sex","2018",23163,
"North Harbour","Public bus","Total people - age group","Total people - sex","2018",759,
"North Harbour","Walk or jog","Total people - age group","Total people - sex","2018",279,
"North Harbour","Ferry","Total people - age group","Total people - sex","2018",15,
"North Harbour","Other","Total people - age group","Total people - sex","2018",219,
"Browns Bay South East","Total people - main means of travel to work","Total people - age group","Total people - sex","2018",276,
"Browns Bay South East","Public bus","Total people - age group","Total people - sex","2018",9,
"Browns Bay South East","Walk or jog","Total people - age group","Total people - sex","2018",3,
"Browns Bay South East","Ferry","Total people - age group","Total people - sex","2018",0,
"Browns Bay South East","Other","Total people - age group","Total people - sex","2018",0,
"Westgate Central","Total people - main means of travel to work","Total people - age group","Total people - sex","2018",2160,
"Westgate Central","Public bus","Total people - age group","Total people - sex","2018",159,
"Westgate Central","Walk or jog","Total people - age group","Total people - sex","2018",51,
"Westgate Central","Ferry","Total people - age group","Total people - sex","2018",3,
"Westgate Central","Other","Total people - age group","Total people - sex","2018",15,
"Greenhithe West","Total people - main means of travel to work","Total people - age group","Total people - sex","2018",561,
"Greenhithe West","Public bus","Total people - age group","Total people - sex","2018",3,
"Greenhithe West","Walk or jog","Total people - age group","Total people - sex","2018",12,
"Greenhithe West","Ferry","Total people - age group","Total people - sex","2018",3,
"Greenhithe West","Other","Total people - age group","Total people - sex","2018",3,
"Rothesay Bay","Total people - main means of travel to work","Total people - age group","Total people - sex","2018",480,
"Rothesay Bay","Public bus","Total people - age group","Total people - sex","2018",12,
"Rothesay Bay","Walk or jog","Total people - age group","Total people - sex","2018",6,
"Rothesay Bay","Ferry","Total people - age group","Total people - sex","2018",0,
"Rothesay Bay","Other","Total people - age group","Total people - sex","2018",3,
"Greenhithe East","Total people - main means of travel to work","Total people - age group","Total people - sex","2018",345,
"Greenhithe East","Public bus","Total people - age group","Total people - sex","2018",9,
"Greenhithe East","Walk or jog","Total people - age group","Total people - sex","2018",3,
"Greenhithe East","Ferry","Total people - age group","Total people - sex","2018",0,
"Greenhithe East","Other","Total people - age group","Total people - sex","2018",0,
"Hobsonville","Total people - main means of travel to work","Total people - age group","Total people - sex","2018",573,
"Hobsonville","Public bus","Total people - age group","Total people - sex","2018",9,
"Hobsonville","Walk or jog","Total people - age group","Total people - sex","2018",12,
"Hobsonville","Ferry","Total people - age group","Total people - sex","2018",0,
"Hobsonville","Other","Total people - age group","Total people - sex","2018",0,
"Inlet Waitemata Harbour","Total people - main means of travel to work","Total people - age group","Total people - sex","2018",12,
"Inlet Waitemata Harbour","Public bus","Total people - age group","Total people - sex","2018",,c
"Inlet Waitemata Harbour","Walk or jog","Total people - age group","Total people - sex","2018",,c
"Inlet Waitemata Harbour","Ferry","Total people - age group","Total people - sex","2018",,c
"Inlet Waitemata Harbour","Other","Total people - age group","Total people - sex","2018",,c
"Greenhithe South","Total people - main means of travel to work","Total people - age group","Total people - sex","2018",318,
"Greenhithe South","Public bus","Total people - age group","Total people - sex","2018",9,
"Greenhithe South","Walk or jog","Total people - age group","Total people - sex","2018",3,
"Greenhithe South","Ferry","Total people - age group","Total people - sex","2018",0,
"Greenhithe South","Other","Total people - age group","Total people - sex","2018",3,
"Murrays Bay West","Total people - main means of travel to work","Total people - age group","Total people - sex","2018",402,
"Murrays Bay West","Public bus","Total people - age group","Total people - sex","2018",12,
"Murrays Bay West","Walk or jog","Total people - age group","Total people - sex","2018",12,
"Murrays Bay West","Ferry","Total people - age group","Total people - sex","2018",0,
"Murrays Bay West","Other","Total people - age group","Total people - sex","2018",3,
"Westgate South","Total people - main means of travel to work","Total people - age group","Total people - sex","2018",390,
"Westgate South","Public bus","Total people - age group","Total people - sex","2018",18,
"Westgate South","Walk or jog","Total people - age group","Total people - sex","2018",9,
"Westgate South","Ferry","Total people - age group","Total people - sex","2018",0,
"Westgate South","Other","Total people - age group","Total people - sex","2018",3,
"Windsor Park","Total people - main means of travel to work","Total people - age group","Total people - sex","2018",666,
"Windsor Park","Public bus","Total people - age group","Total people - sex","2018",12,
"Windsor Park","Walk or jog","Total people - age group","Total people - sex","2018",24,
"Windsor Park","Ferry","Total people - age group","Total people - sex","2018",0,
"Windsor Park","Other","Total people - age group","Total people - sex","2018",3,
"West Harbour West","Total people - main means of travel to work","Total people - age group","Total people - sex","2018",423,
"West Harbour West","Public bus","Total people - age group","Total people - sex","2018",6,
"West Harbour West","Walk or jog","Total people - age group","Total people - sex","2018",15,
"West Harbour West","Ferry","Total people - age group","Total people - sex","2018",0,
"West Harbour West","Other","Total people - age group","Total people - sex","2018",0,
"Unsworth Heights West","Total people - main means of travel to work","Total people - age group","Total people - sex","2018",318,
"Unsworth Heights West","Public bus","Total people - age group","Total people - sex","2018",21,
"Unsworth Heights West","Walk or jog","Total people - age group","Total people - sex","2018",12,
"Unsworth Heights West","Ferry","Total people - age group","Total people - sex","2018",0,
"Unsworth Heights West","Other","Total people - age group","Total people - sex","2018",0,
"Murrays Bay East","Total people - main means of travel to work","Total people - age group","Total people - sex","2018",300,
"Murrays Bay East","Public bus","Total people - age group","Total people - sex","2018",3,
"Murrays Bay East","Walk or jog","Total people - age group","Total people - sex","2018",9,
"Murrays Bay East","Ferry","Total people - age group","Total people - sex","2018",0,
"Murrays Bay East","Other","Total people - age group","Total people - sex","2018",0,
"Birdwood West","Total people - main means of travel to work","Total people - age group","Total people - sex","2018",141,
"Birdwood West","Public bus","Total people - age group","Total people - sex","2018",0,
"Birdwood West","Walk or jog","Total people - age group","Total people - sex","2018",3,
"Birdwood West","Ferry","Total people - age group","Total people - sex","2018",0,
"Birdwood West","Other","Total people - age group","Total people - sex","2018",0,
"Hobsonville Point","Total people - main means of travel to work","Total people - age group","Total people - sex","2018",786,
"Hobsonville Point","Public bus","Total people - age group","Total people - sex","2018",6,
"Hobsonville Point","Walk or jog","Total people - age group","Total people - sex","2018",18,
"Hobsonville Point","Ferry","Total people - age group","Total people - sex","2018",0,
"Hobsonville Point","Other","Total people - age group","Total people - sex","2018",6,
"West Harbour Clearwater Cove","Total people - main means of travel to work","Total people - age group","Total people - sex","2018",639,
"West Harbour Clearwater Cove","Public bus","Total people - age group","Total people - sex","2018",21,
"West Harbour Clearwater Cove","Walk or jog","Total people - age group","Total people - sex","2018",15,
"West Harbour Clearwater Cove","Ferry","Total people - age group","Total people - sex","2018",0,
"West Harbour Clearwater Cove","Other","Total people - age group","Total people - sex","2018",3,
"Unsworth Heights East","Total people - main means of travel to work","Total people - age group","Total people - sex","2018",342,
"Unsworth Heights East","Public bus","Total people - age group","Total people - sex","2018",9,
"Unsworth Heights East","Walk or jog","Total people - age group","Total people - sex","2018",6,
"Unsworth Heights East","Ferry","Total people - age group","Total people - sex","2018",0,
"Unsworth Heights East","Other","Total people - age group","Total people - sex","2018",0,
"Mairangi Bay North","Total people - main means of travel to work","Total people - age group","Total people - sex","2018",708,
"Mairangi Bay North","Public bus","Total people - age group","Total people - sex","2018",18,
"Mairangi Bay North","Walk or jog","Total people - age group","Total people - sex","2018",27,
"Mairangi Bay North","Ferry","Total people - age group","Total people - sex","2018",0,
"Mairangi Bay North","Other","Total people - age group","Total people - sex","2018",3,
"Massey Central","Total people - main means of travel to work","Total people - age group","Total people - sex","2018",276,
"Massey Central","Public bus","Total people - age group","Total people - sex","2018",3,
"Massey Central","Walk or jog","Total people - age group","Total people - sex","2018",9,
"Massey Central","Ferry","Total people - age group","Total people - sex","2018",0,
"Massey Central","Other","Total people - age group","Total people - sex","2018",0,
"West Harbour Luckens Point","Total people - main means of travel to work","Total people - age group","Total people - sex","2018",345,
"West Harbour Luckens Point","Public bus","Total people - age group","Total people - sex","2018",6,
"West Harbour Luckens Point","Walk or jog","Total people - age group","Total people - sex","2018",15,
"West Harbour Luckens Point","Ferry","Total people - age group","Total people - sex","2018",0,
"West Harbour Luckens Point","Other","Total people - age group","Total people - sex","2018",0,
"Mairangi Bay South","Total people - main means of travel to work","Total people - age group","Total people - sex","2018",336,
"Mairangi Bay South","Public bus","Total people - age group","Total people - sex","2018",3,
"Mairangi Bay South","Walk or jog","Total people - age group","Total people - sex","2018",12,
"Mairangi Bay South","Ferry","Total people - age group","Total people - sex","2018",0,
"Mairangi Bay South","Other","Total people - age group","Total people - sex","2018",3,
"Massey Royal Road West","Total people - main means of travel to work","Total people - age group","Total people - sex","2018",198,
"Massey Royal Road West","Public bus","Total people - age group","Total people - sex","2018",3,
"Massey Royal Road West","Walk or jog","Total people - age group","Total people - sex","2018",6,
"Massey Royal Road West","Ferry","Total people - age group","Total people - sex","2018",0,
"Massey Royal Road West","Other","Total people - age group","Total people - sex","2018",3,
"Bayview East","Total people - main means of travel to work","Total people - age group","Total people - sex","2018",285,
"Bayview East","Public bus","Total people - age group","Total people - sex","2018",6,
"Bayview East","Walk or jog","Total people - age group","Total people - sex","2018",6,
"Bayview East","Ferry","Total people - age group","Total people - sex","2018",0,
"Bayview East","Other","Total people - age group","Total people - sex","2018",3,
"Swanson Rural","Total people - main means of travel to work","Total people - age group","Total people - sex","2018",333,
"Swanson Rural","Public bus","Total people - age group","Total people - sex","2018",0,
"Swanson Rural","Walk or jog","Total people - age group","Total people - sex","2018",3,
"Swanson Rural","Ferry","Total people - age group","Total people - sex","2018",0,
"Swanson Rural","Other","Total people - age group","Total people - sex","2018",0,
"Sunnynook South","Total people - main means of travel to work","Total people - age group","Total people - sex","2018",306,
"Sunnynook South","Public bus","Total people - age group","Total people - sex","2018",12,
"Sunnynook South","Walk or jog","Total people - age group","Total people - sex","2018",18,
"Sunnynook South","Ferry","Total people - age group","Total people - sex","2018",0,
"Sunnynook South","Other","Total people - age group","Total people - sex","2018",0,
"Sunnynook North","Total people - main means of travel to work","Total people - age group","Total people - sex","2018",468,
"Sunnynook North","Public bus","Total people - age group","Total people - sex","2018",12,
"Sunnynook North","Walk or jog","Total people - age group","Total people - sex","2018",24,
"Sunnynook North","Ferry","Total people - age group","Total people - sex","2018",0,
"Sunnynook North","Other","Total people - age group","Total people - sex","2018",3,
"Bayview West","Total people - main means of travel to work","Total people - age group","Total people - sex","2018",207,
"Bayview West","Public bus","Total people - age group","Total people - sex","2018",6,
"Bayview West","Walk or jog","Total people - age group","Total people - sex","2018",9,
"Bayview West","Ferry","Total people - age group","Total people - sex","2018",0,
"Bayview West","Other","Total people - age group","Total people - sex","2018",3,
"Totara Vale North","Total people - main means of travel to work","Total people - age group","Total people - sex","2018",336,
"Totara Vale North","Public bus","Total people - age group","Total people - sex","2018",12,
"Totara Vale North","Walk or jog","Total people - age group","Total people - sex","2018",9,
"Totara Vale North","Ferry","Total people - age group","Total people - sex","2018",0,
"Totara Vale North","Other","Total people - age group","Total people - sex","2018",6,
"Royal Heights North","Total people - main means of travel to work","Total people - age group","Total people - sex","2018",348,
"Royal Heights North","Public bus","Total people - age group","Total people - sex","2018",3,
"Royal Heights North","Walk or jog","Total people - age group","Total people - sex","2018",15,
"Royal Heights North","Ferry","Total people - age group","Total people - sex","2018",3,
"Royal Heights North","Other","Total people - age group","Total people - sex","2018",0,
"Massey West","Total people - main means of travel to work","Total people - age group","Total people - sex","2018",411,
"Massey West","Public bus","Total people - age group","Total people - sex","2018",3,
"Massey West","Walk or jog","Total people - age group","Total people - sex","2018",12,
"Massey West","Ferry","Total people - age group","Total people - sex","2018",0,
"Massey West","Other","Total people - age group","Total people - sex","2018",3,
"Beach Haven West","Total people - main means of travel to work","Total people - age group","Total people - sex","2018",345,
"Beach Haven West","Public bus","Total people - age group","Total people - sex","2018",3,
"Beach Haven West","Walk or jog","Total people - age group","Total people - sex","2018",12,
"Beach Haven West","Ferry","Total people - age group","Total people - sex","2018",0,
"Beach Haven West","Other","Total people - age group","Total people - sex","2018",0,
"Totara Vale South","Total people - main means of travel to work","Total people - age group","Total people - sex","2018",333,
"Totara Vale South","Public bus","Total people - age group","Total people - sex","2018",12,
"Totara Vale South","Walk or jog","Total people - age group","Total people - sex","2018",12,
"Totara Vale South","Ferry","Total people - age group","Total people - sex","2018",0,
"Totara Vale South","Other","Total people - age group","Total people - sex","2018",0,
"Swanson","Total people - main means of travel to work","Total people - age group","Total people - sex","2018",879,
"Swanson","Public bus","Total people - age group","Total people - sex","2018",6,
"Swanson","Walk or jog","Total people - age group","Total people - sex","2018",24,
"Swanson","Ferry","Total people - age group","Total people - sex","2018",0,
"Swanson","Other","Total people - age group","Total people - sex","2018",9,
"Bayview South","Total people - main means of travel to work","Total people - age group","Total people - sex","2018",216,
"Bayview South","Public bus","Total people - age group","Total people - sex","2018",12,
"Bayview South","Walk or jog","Total people - age group","Total people - sex","2018",3,
"Bayview South","Ferry","Total people - age group","Total people - sex","2018",0,
"Bayview South","Other","Total people - age group","Total people - sex","2018",0,
"Campbells Bay","Total people - main means of travel to work","Total people - age group","Total people - sex","2018",354,
"Campbells Bay","Public bus","Total people - age group","Total people - sex","2018",9,
"Campbells Bay","Walk or jog","Total people - age group","Total people - sex","2018",6,
"Campbells Bay","Ferry","Total people - age group","Total people - sex","2018",0,
"Campbells Bay","Other","Total people - age group","Total people - sex","2018",0,
"Royal Heights South","Total people - main means of travel to work","Total people - age group","Total people - sex","2018",294,
"Royal Heights South","Public bus","Total people - age group","Total people - sex","2018",3,
"Royal Heights South","Walk or jog","Total people - age group","Total people - sex","2018",6,
"Royal Heights South","Ferry","Total people - age group","Total people - sex","2018",3,
"Royal Heights South","Other","Total people - age group","Total people - sex","2018",3,
"Beach Haven East","Total people - main means of travel to work","Total people - age group","Total people - sex","2018",213,
"Beach Haven East","Public bus","Total people - age group","Total people - sex","2018",3,
"Beach Haven East","Walk or jog","Total people - age group","Total people - sex","2018",3,
"Beach Haven East","Ferry","Total people - age group","Total people - sex","2018",0,
"Beach Haven East","Other","Total people - age group","Total people - sex","2018",0,
"Massey East","Total people - main means of travel to work","Total people - age group","Total people - sex","2018",261,
"Massey East","Public bus","Total people - age group","Total people - sex","2018",3,
"Massey East","Walk or jog","Total people - age group","Total people - sex","2018",6,
